145788.000;-5946164.000;916394.000;
145788.000;-5946164.000;3083539.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9161.000;
145788.000;-5946164.000;916168.000;
145788.000;-5946164.000;3060885.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9151.000;
145788.000;-5946164.000;915149.000;
145788.000;-5946164.000;2958957.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9147.000;
145788.000;-5946164.000;914809.000;
145788.000;-5946164.000;2924976.000;
145788.000;-5946164.000;0.000;
0
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9147.000;
145788.000;-5946164.000;914809.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9147.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9158.000;
145788.000;-5946164.000;915942.000;
145788.000;-5946164.000;3038238.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9156.000;
145788.000;-5946164.000;915715.000;
145788.000;-5946164.000;3015584.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9166.000;
145788.000;-5946164.000;916622.000;
145788.000;-5946164.000;3106193.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9151.000;
145788.000;-5946164.000;915149.000;
145788.000;-5946164.000;2958957.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9142.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9150.000;
145788.000;-5946164.000;915036.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9143.000;
145788.000;-5946164.000;914469.000;
145788.000;-5946164.000;2890995.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9155.000;
145788.000;-5946164.000;915602.000;
145788.000;-5946164.000;3004257.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9154.000;
145788.000;-5946164.000;915489.000;
145788.000;-5946164.000;2992930.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9163.000;
145788.000;-5946164.000;916394.000;
145788.000;-5946164.000;3083539.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9151.000;
145788.000;-5946164.000;915149.000;
145788.000;-5946164.000;2958957.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9160.000;
145788.000;-5946164.000;916055.000;
145788.000;-5946164.000;3049565.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9161.000;
145788.000;-5946164.000;916168.000;
145788.000;-5946164.000;3060885.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9157.000;
145788.000;-5946164.000;915828.000;
145788.000;-5946164.000;3026911.000;
145788.000;-5946164.000;90.000;
2
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9155.000;
145788.000;-5946164.000;915602.000;
145788.000;-5946164.000;3004257.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9162.000;
145788.000;-5946164.000;916281.000;
145788.000;-5946164.000;3072212.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9164.000;
145788.000;-5946164.000;916508.000;
145788.000;-5946164.000;3094866.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9154.000;
145788.000;-5946164.000;915489.000;
145788.000;-5946164.000;2992930.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9162.000;
145788.000;-5946164.000;916281.000;
145788.000;-5946164.000;3072212.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9164.000;
145788.000;-5946164.000;916508.000;
145788.000;-5946164.000;3094866.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9150.000;
145788.000;-5946164.000;915036.000;
145788.000;-5946164.000;2947630.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9156.000;
145788.000;-5946164.000;915715.000;
145788.000;-5946164.000;3015584.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9154.000;
145788.000;-5946164.000;915489.000;
145788.000;-5946164.000;2992930.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9161.000;
145788.000;-5946164.000;916168.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9157.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9163.000;
145788.000;-5946164.000;916394.000;
145788.000;-5946164.000;3083539.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9154.000;
145788.000;-5946164.000;915489.000;
145788.000;-5946164.000;2992930.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9157.000;
145788.000;-5946164.000;915828.000;
145788.000;-5946164.000;3026911.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9161.000;
145788.000;-5946164.000;916168.000;
145788.000;-5946164.000;3060885.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9171.000;
145788.000;-5946164.000;917188.000;
145788.000;-5946164.000;3162821.000;
145788.000;-5946164.000;0.000;
0
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9153.000;
145788.000;-5946164.000;915376.000;
145788.000;-5946164.000;2981603.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9156.000;
145788.000;-5946164.000;915715.000;
145788.000;-5946164.000;3015584.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9158.000;
145788.000;-5946164.000;915942.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9160.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9156.000;
145788.000;-5946164.000;915715.000;
145788.000;-5946164.000;3015584.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9168.000;
145788.000;-5946164.000;916961.000;
145788.000;-5946164.000;3140174.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9147.000;
145788.000;-5946164.000;914809.000;
145788.000;-5946164.000;2924976.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9151.000;
145788.000;-5946164.000;915149.000;
145788.000;-5946164.000;2958957.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9161.000;
145788.000;-5946164.000;916168.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9157.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9166.000;
145788.000;-5946164.000;916622.000;
145788.000;-5946164.000;3106193.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9151.000;
145788.000;-5946164.000;915149.000;
145788.000;-5946164.000;2958957.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9163.000;
145788.000;-5946164.000;916394.000;
145788.000;-5946164.000;3083539.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9161.000;
145788.000;-5946164.000;916168.000;
145788.000;-5946164.000;3060885.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9156.000;
145788.000;-5946164.000;915715.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9152.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9148.000;
145788.000;-5946164.000;914923.000;
145788.000;-5946164.000;2936303.000;
145788.000;-5946164.000;0.000;
4
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9148.000;
145788.000;-5946164.000;914923.000;
145788.000;-5946164.000;2936303.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9154.000;
145788.000;-5946164.000;915489.000;
145788.000;-5946164.000;2992930.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9154.000;
145788.000;-5946164.000;915489.000;
145788.000;-5946164.000;2992930.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9156.000;
145788.000;-5946164.000;915715.000;
145788.000;-5946164.000;3015584.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9167.000;
145788.000;-5946164.000;916848.000;
145788.000;-5946164.000;3128847.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9166.000;
145788.000;-5946164.000;916622.000;
145788.000;-5946164.000;3106193.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9161.000;
145788.000;-5946164.000;916168.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9160.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9156.000;
145788.000;-5946164.000;915715.000;
145788.000;-5946164.000;3015584.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9156.000;
145788.000;-5946164.000;915715.000;
145788.000;-5946164.000;3015584.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9172.000;
145788.000;-5946164.000;917301.000;
145788.000;-5946164.000;3174148.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9154.000;
145788.000;-5946164.000;915489.000;
145788.000;-5946164.000;2992930.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9148.000;
145788.000;-5946164.000;914923.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9156.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9158.000;
145788.000;-5946164.000;915942.000;
145788.000;-5946164.000;3038238.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9155.000;
145788.000;-5946164.000;915602.000;
145788.000;-5946164.000;3004257.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9164.000;
145788.000;-5946164.000;916508.000;
145788.000;-5946164.000;3094866.000;
145788.000;-5946164.000;0.000;
0
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9156.000;
145788.000;-5946164.000;915715.000;
145788.000;-5946164.000;3015584.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9157.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9147.000;
145788.000;-5946164.000;914809.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9151.000;
145788.000;-5946164.000;915149.000;
145788.000;-5946164.000;2958957.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9155.000;
145788.000;-5946164.000;915602.000;
145788.000;-5946164.000;3004257.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9153.000;
145788.000;-5946164.000;915376.000;
145788.000;-5946164.000;2981603.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9160.000;
145788.000;-5946164.000;916055.000;
145788.000;-5946164.000;3049565.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9161.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9166.000;
145788.000;-5946164.000;916622.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9158.000;
145788.000;-5946164.000;915942.000;
145788.000;-5946164.000;3038238.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9158.000;
145788.000;-5946164.000;915942.000;
145788.000;-5946164.000;3038238.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9163.000;
145788.000;-5946164.000;916394.000;
145788.000;-5946164.000;3083539.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9152.000;
145788.000;-5946164.000;915262.000;
145788.000;-5946164.000;2970276.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9154.000;
145788.000;-5946164.000;915489.000;
145788.000;-5946164.000;2992930.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9157.000;
145788.000;-5946164.000;915828.000;
145788.000;-5946164.000;3026911.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9154.000;
145788.000;-5946164.000;915489.000;
145788.000;-5946164.000;2992930.000;
145788.000;-5946164.000;0.000;
3
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9154.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9161.000;
145788.000;-5946164.000;916168.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9158.000;
145788.000;-5946164.000;915942.000;
145788.000;-5946164.000;3038238.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9156.000;
145788.000;-5946164.000;915715.000;
145788.000;-5946164.000;3015584.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9163.000;
145788.000;-5946164.000;916394.000;
145788.000;-5946164.000;3083539.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9160.000;
145788.000;-5946164.000;916055.000;
145788.000;-5946164.000;3049565.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9160.000;
145788.000;-5946164.000;916055.000;
145788.000;-5946164.000;3049565.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9156.000;
145788.000;-5946164.000;915715.000;
145788.000;-5946164.000;3015584.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9174.000;
145788.000;-5946164.000;917527.000;
145788.000;-5946164.000;3196802.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9160.000;
145788.000;-5946164.000;916055.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9156.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9166.000;
145788.000;-5946164.000;916622.000;
145788.000;-5946164.000;3106193.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9167.000;
145788.000;-5946164.000;916848.000;
145788.000;-5946164.000;3128847.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9164.000;
145788.000;-5946164.000;916508.000;
145788.000;-5946164.000;3094866.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9182.000;
145788.000;-5946164.000;918321.000;
145788.000;-5946164.000;3276091.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9181.000;
145788.000;-5946164.000;91.000;
145788.000;-5946164.000;9191.000;
145788.000;-5946164.000;919113.000;
145788.000;-5946164.000;91.000;
145788.000;-5946164.000;9241.000;
145788.000;-5946164.000;924210.000;
145788.000;-5946164.000;3865043.000;
145788.000;-5946164.000;0.000;
0
145788.000;-5946164.000;87.000;
145788.000;-5946164.000;8761.000;
145788.000;-5946164.000;876187.000;
145788.000;-5946164.000;-937230.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9179.000;
145788.000;-5946164.000;917980.000;
145788.000;-5946164.000;3242102.000;
145788.000;-5946164.000;91.000;
145788.000;-5946164.000;90.000;
145788.000;-5946164.000;9126.000;
145788.000;-5946164.000;912657.000;
145788.000;-5946164.000;2709777.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;108.000;
145788.000;-5946164.000;10876.000;
145788.000;-5946164.000;1087646.000;
145788.000;-5946164.000;20208628.000;
145788.000;-5946164.000;0.000;
145788.000;-5946164.000;110.000;
145788.000;-5946164.000;11103.000;
145788.000;-5946164.000;1110411.000;
145788.000;-5946164.000;-21792840.000;
145788.000;-5946164.000;0.000;
145788.000;11.000;68.000;
145788.000;1172.000;6873.000;
145788.000;117333.000;687381.000;
145788.000;11733398.000;-19817856.000;
145788.000;13698593.000;0.000;
10.000;13698593.000;73.000;
1048.000;13698593.000;7345.000;
104879.000;13698593.000;734611.000;
104879.000;13698593.000;86.000;
104879.000;13698593.000;8667.000;
104879.000;13698593.000;86.000;
104879.000;13698593.000;8655.000;
104879.000;13698593.000;865654.000;
104879.000;13698593.000;-1990560.000;
104879.000;13698593.000;0.000;
104879.000;13698593.000;83.000;
104879.000;13698593.000;82.000;
104879.000;13698593.000;8306.000;
104879.000;13698593.000;830769.000;
104879.000;13698593.000;-5478997.000;
104879.000;13698593.000;88.000;
104879.000;13698593.000;8898.000;
104879.000;13698593.000;889892.000;
104879.000;13698593.000;433226.000;
104879.000;13698593.000;0.000;
104879.000;9.000;118.000;
104879.000;907.000;11892.000;
104879.000;90747.000;1189354.000;
104879.000;9074707.000;-13898539.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;94.000;
104879.000;5527587.000;9533.000;
104879.000;5527587.000;953431.000;
104879.000;5527587.000;6787174.000;
104879.000;5527587.000;90.000;
104879.000;5527587.000;91.000;
104879.000;5527587.000;9200.000;
104879.000;5527587.000;920133.000;
104879.000;5527587.000;3457308.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;92.000;
104879.000;5527587.000;9315.000;
104879.000;5527587.000;94.000;
104879.000;5527587.000;9507.000;
104879.000;5527587.000;950826.000;
104879.000;5527587.000;92.000;
104879.000;5527587.000;9289.000;
104879.000;5527587.000;928967.000;
104879.000;5527587.000;4340741.000;
104879.000;5527587.000;0.000;
0
104879.000;5527587.000;88.000;
104879.000;5527587.000;8858.000;
104879.000;5527587.000;885814.000;
104879.000;5527587.000;25491.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;88.000;
104879.000;5527587.000;8892.000;
104879.000;5527587.000;889326.000;
104879.000;5527587.000;376606.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;87.000;
104879.000;5527587.000;8758.000;
104879.000;5527587.000;875960.000;
104879.000;5527587.000;-959876.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;87.000;
104879.000;5527587.000;8781.000;
104879.000;5527587.000;878113.000;
104879.000;5527587.000;-744685.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;90.000;
104879.000;5527587.000;9119.000;
104879.000;5527587.000;911978.000;
104879.000;5527587.000;2641823.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;91.000;
104879.000;5527587.000;9233.000;
104879.000;5527587.000;923417.000;
104879.000;5527587.000;3785762.000;
104879.000;5527587.000;91.000;
104879.000;5527587.000;90.000;
104879.000;5527587.000;9174.000;
104879.000;5527587.000;917527.000;
104879.000;5527587.000;3196802.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;90.000;
104879.000;5527587.000;90.000;
104879.000;5527587.000;9064.000;
104879.000;5527587.000;906541.000;
104879.000;5527587.000;2098163.000;
104879.000;5527587.000;90.000;
104879.000;5527587.000;9111.000;
104879.000;5527587.000;911185.000;
104879.000;5527587.000;2562541.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;91.000;
104879.000;5527587.000;9234.000;
104879.000;5527587.000;923530.000;
104879.000;5527587.000;3797081.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;91.000;
104879.000;5527587.000;9225.000;
104879.000;5527587.000;922624.000;
104879.000;5527587.000;3706473.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;91.000;
104879.000;5527587.000;9228.000;
104879.000;5527587.000;922850.000;
104879.000;5527587.000;3729127.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;91.000;
104879.000;5527587.000;9251.000;
104879.000;5527587.000;925229.000;
104879.000;5527587.000;3966979.000;
104879.000;5527587.000;92.000;
104879.000;5527587.000;92.000;
104879.000;5527587.000;9282.000;
104879.000;5527587.000;928287.000;
104879.000;5527587.000;4272779.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;91.000;
104879.000;5527587.000;91.000;
104879.000;5527587.000;9233.000;
104879.000;5527587.000;923417.000;
104879.000;5527587.000;3785762.000;
0
104879.000;5527587.000;91.000;
104879.000;5527587.000;9205.000;
104879.000;5527587.000;920585.000;
104879.000;5527587.000;3502609.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;90.000;
104879.000;5527587.000;9147.000;
104879.000;5527587.000;914809.000;
104879.000;5527587.000;2924976.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;90.000;
104879.000;5527587.000;9147.000;
104879.000;5527587.000;914809.000;
104879.000;5527587.000;2924976.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;90.000;
104879.000;5527587.000;9090.000;
104879.000;5527587.000;909033.000;
104879.000;5527587.000;2347343.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;90.000;
104879.000;5527587.000;9055.000;
104879.000;5527587.000;905635.000;
104879.000;5527587.000;2007562.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;90.000;
104879.000;5527587.000;9038.000;
104879.000;5527587.000;903823.000;
104879.000;5527587.000;1826345.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;90.000;
104879.000;5527587.000;9035.000;
104879.000;5527587.000;903596.000;
104879.000;5527587.000;1803691.000;
104879.000;5527587.000;90.000;
104879.000;5527587.000;90.000;
104879.000;5527587.000;9054.000;
104879.000;5527587.000;905522.000;
104879.000;5527587.000;1996235.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;90.000;
104879.000;5527587.000;9116.000;
104879.000;5527587.000;911751.000;
104879.000;5527587.000;2619169.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;90.000;
104879.000;5527587.000;9171.000;
104879.000;5527587.000;917188.000;
104879.000;5527587.000;3162821.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;91.000;
104879.000;5527587.000;9230.000;
104879.000;5527587.000;923078.000;
104879.000;5527587.000;3751781.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;91.000;
104879.000;5527587.000;9239.000;
104879.000;5527587.000;923983.000;
104879.000;5527587.000;3842389.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;91.000;
104879.000;5527587.000;9244.000;
104879.000;5527587.000;924549.000;
104879.000;5527587.000;3899017.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;91.000;
104879.000;5527587.000;9240.000;
104879.000;5527587.000;924096.000;
104879.000;5527587.000;3853716.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;90.000;
104879.000;5527587.000;9160.000;
104879.000;5527587.000;916055.000;
104879.000;5527587.000;3049565.000;
104879.000;5527587.000;0.000;
0
104879.000;5527587.000;90.000;
104879.000;5527587.000;9111.000;
104879.000;5527587.000;911185.000;
104879.000;5527587.000;90.000;
104879.000;5527587.000;9073.000;
104879.000;5527587.000;90.000;
104879.000;5527587.000;9034.000;
104879.000;5527587.000;903483.000;
104879.000;5527587.000;1792364.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;90.000;
104879.000;5527587.000;90.000;
104879.000;5527587.000;9008.000;
104879.000;5527587.000;900878.000;
104879.000;5527587.000;1531865.000;
104879.000;5527587.000;90.000;
104879.000;5527587.000;9012.000;
104879.000;5527587.000;901331.000;
104879.000;5527587.000;1577173.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;90.000;
104879.000;5527587.000;9115.000;
104879.000;5527587.000;911637.000;
104879.000;5527587.000;2607842.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;96.000;
104879.000;5527587.000;9671.000;
104879.000;5527587.000;967249.000;
104879.000;5527587.000;8168966.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;92.000;
104879.000;5527587.000;9280.000;
104879.000;5527587.000;928061.000;
104879.000;5527587.000;4250132.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;90.000;
104879.000;5527587.000;9040.000;
104879.000;5527587.000;904163.000;
104879.000;5527587.000;1860318.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;90.000;
104879.000;5527587.000;9079.000;
104879.000;5527587.000;908013.000;
104879.000;5527587.000;2245407.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;91.000;
104879.000;5527587.000;9243.000;
104879.000;5527587.000;924323.000;
104879.000;5527587.000;3876370.000;
104879.000;5527587.000;91.000;
104879.000;5527587.000;90.000;
104879.000;5527587.000;9181.000;
104879.000;5527587.000;918207.000;
104879.000;5527587.000;3264756.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;92.000;
104879.000;5527587.000;9312.000;
104879.000;5527587.000;91.000;
104879.000;5527587.000;9196.000;
104879.000;5527587.000;919679.000;
104879.000;5527587.000;90.000;
104879.000;5527587.000;9064.000;
104879.000;5527587.000;906541.000;
104879.000;5527587.000;2098163.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;90.000;
104879.000;5527587.000;9141.000;
104879.000;5527587.000;914243.000;
104879.000;5527587.000;2868348.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;91.000;
104879.000;5527587.000;9206.000;
104879.000;5527587.000;920699.000;
104879.000;5527587.000;3513936.000;
104879.000;5527587.000;0.000;
0
104879.000;5527587.000;90.000;
104879.000;5527587.000;9094.000;
104879.000;5527587.000;909486.000;
104879.000;5527587.000;2392651.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;90.000;
104879.000;5527587.000;9087.000;
104879.000;5527587.000;908807.000;
104879.000;5527587.000;2324689.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;91.000;
104879.000;5527587.000;9196.000;
104879.000;5527587.000;919679.000;
104879.000;5527587.000;3412000.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;89.000;
104879.000;5527587.000;8978.000;
104879.000;5527587.000;897933.000;
104879.000;5527587.000;1237385.000;
104879.000;5527587.000;89.000;
104879.000;5527587.000;90.000;
104879.000;5527587.000;9121.000;
104879.000;5527587.000;912204.000;
104879.000;5527587.000;2664477.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;93.000;
104879.000;5527587.000;92.000;
104879.000;5527587.000;9325.000;
104879.000;5527587.000;932591.000;
104879.000;5527587.000;4703175.000;
104879.000;5527587.000;90.000;
104879.000;5527587.000;9166.000;
104879.000;5527587.000;916622.000;
104879.000;5527587.000;3106193.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;90.000;
104879.000;5527587.000;9053.000;
104879.000;5527587.000;905409.000;
104879.000;5527587.000;1984908.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;90.000;
104879.000;5527587.000;9160.000;
104879.000;5527587.000;916055.000;
104879.000;5527587.000;3049565.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;91.000;
104879.000;5527587.000;9192.000;
104879.000;5527587.000;919226.000;
104879.000;5527587.000;3366692.000;
104879.000;5527587.000;0.000;
104879.000;5527587.000;90.000;
